0	1
0.314159	1
0.628319	0.901304
0.942478	0.703912
1.25664	0.417565
1.5708	0.0617441
1.88496	-0.335288
2.19911	-0.738415
2.51327	-1.10845
2.82743	-1.40561
3.14159	-1.59336
3.45575	-1.64239
3.76991	-1.53416
4.08407	-1.26383
4.39823	-0.842091
4.71239	-0.295613
5.02655	0.333976
5.34071	0.992742
5.65487	1.61854
5.96903	2.14637
6.28319	2.51445
6.59734	2.67069
6.9115	2.57876
7.22566	2.22325
7.53982	1.61323
7.85398	0.783777
8.16814	-0.204893
8.4823	-1.27092
8.79646	-2.31672
9.11062	-3.23709
9.42478	-3.92881
9.73894	-4.30104
10.0531	-4.28551
10.3673	-3.84549
10.6814	-2.9825
10.9956	-1.73998
11.3097	-0.203096
11.6239	1.50552
11.9381	3.23417
12.2522	4.81424
12.5664	6.07511
12.8805	6.86083
13.1947	7.04696
13.5088	6.55596
13.823	5.36945
14.1372	3.53589
14.4513	1.17239
14.7655	-1.54009
15.0796	-4.36828
15.3938	-7.04447
15.708	-9.28953
16.0221	-10.8393
16.3363	-11.4723
16.6504	-11.0354
16.9646	-9.46632
17.2788	-6.80806
17.5929	-3.2155
17.9071	1.04898
18.2212	5.63082
18.5354	10.1091
18.8496	14.0317
19.1637	16.9565
19.4779	18.4965
19.792	18.3629
20.1062	16.4038
20.4204	12.6324
20.7345	7.24191
21.0487	0.604698
21.3628	-6.74726
21.677	-14.1589
21.9911	-20.9046
22.3053	-26.2529
22.6195	-29.538
22.9336	-30.232
23.2478	-28.0108
23.5619	-22.8057
23.8761	-14.8361
24.1903	-4.61571
24.5044	7.06898
24.8186	19.2092
25.1327	30.6518
25.4469	40.1985
25.7611	46.72
26.0752	49.274
26.3894	47.217
26.7035	40.2968
27.0177	28.7165
27.3319	13.1591
27.646	-5.23259
27.9602	-24.923
28.2743	-44.0969
28.5885	-60.8111
28.9027	-73.173
29.2168	-79.5332
29.531	-78.6715
29.8451	-69.9601
30.1593	-53.4842
30.4734	-30.1035
30.7876	-1.4441
31.1018	30.1864
31.4159	61.9594
31.7301	90.7531
32.0442	113.432
32.3584	127.153
32.6726	129.68
32.9867	119.656
33.3009	96.8344
33.615	62.2028
33.9292	18.0139
34.2434	-32.3141
34.5575	-84.42
34.8717	-133.337
35.1858	-173.921
35.5	-201.346
35.8142	-211.606
36.1283	-201.993
36.4425	-171.496
36.7566	-121.063
37.0708	-53.7039
37.385	25.6036
37.6991	110.212
38.0133	192.292
38.3274	263.496
38.6416	315.721
38.9557	341.94
39.2699	336.998
39.5841	298.309
39.8982	226.359
40.2124	124.967
40.5265	1.23451
40.8407	-134.832
41.1549	-271.02
41.469	-393.901
41.7832	-490.033
42.0973	-547.289
42.4115	-556.18
42.7257	-511.057
43.0398	-411.04
43.354	-260.584
43.6681	-69.5602
43.9823	147.182
44.2965	370.79
44.6106	579.872
44.9248	752.358
45.2389	867.613
45.5531	908.613
45.8673	863.983
46.1814	729.677
46.4956	510.099
46.8097	218.505
47.1239	-123.434
47.438	-486.938
47.7522	-838.26
48.0664	-1141.52
48.3805	-1362.05
48.6947	-1469.92
49.0088	-1443.36
49.323	-1271.72
49.6372	-957.626
49.9513	-518.021
50.2655	16.0985
50.5796	601.345
50.8938	1185
51.208	1709.31
51.5221	2116.66
51.8363	2355.31
52.1504	2385.05
52.4646	2182.34
52.7788	1744.23
53.0929	1090.73
53.4071	265.08
53.7212	-668.219
54.0354	-1627.68
54.3496	-2521.19
54.6637	-3254.05
54.9779	-3738.09
55.292	-3900.96
55.6062	-3694.89
55.9203	-3103.82
56.2345	-2148.08
56.5487	-885.999
56.8628	588.087
57.177	2149.62
57.4911	3653.11
57.8053	4944.44
58.1195	5875.22
58.4336	6318.01
58.7478	6180.93
59.0619	5420.29
59.3761	4049.62
59.6903	2143.99
60.0044	-161.321
60.3186	-2678.24
60.6327	-5179.23
60.9469	-7415.9
61.2611	-9141.39
61.5752	-10135
61.8894	-10226.3
62.2035	-9317.39
62.5177	-7399.17
62.8319	-4561.36
