0	1
0.0314159	0.999507
0.0628319	0.998027
0.0942478	0.995562
0.125664	0.992115
0.15708	0.987688
0.188496	0.982287
0.219911	0.975917
0.251327	0.968583
0.282743	0.960294
0.314159	0.951057
0.345575	0.940881
0.376991	0.929776
0.408407	0.917755
0.439823	0.904827
0.471239	0.891007
0.502655	0.876307
0.534071	0.860742
0.565487	0.844328
0.596903	0.827081
0.628319	0.809017
0.659734	0.790155
0.69115	0.770513
0.722566	0.750111
0.753982	0.728969
0.785398	0.707107
0.816814	0.684547
0.84823	0.661312
0.879646	0.637424
0.911062	0.612907
0.942478	0.587785
0.973894	0.562083
1.00531	0.535827
1.03673	0.509041
1.06814	0.481754
1.09956	0.45399
1.13097	0.425779
1.16239	0.397148
1.19381	0.368125
1.22522	0.338738
1.25664	0.309017
1.28805	0.278991
1.31947	0.24869
1.35088	0.218143
1.3823	0.187381
1.41372	0.156434
1.44513	0.125333
1.47655	0.0941083
1.50796	0.0627905
1.53938	0.0314108
1.5708	-1.60812e-16
1.60221	-0.0314108
1.63363	-0.0627905
1.66504	-0.0941083
1.69646	-0.125333
1.72788	-0.156434
1.75929	-0.187381
1.79071	-0.218143
1.82212	-0.24869
1.85354	-0.278991
1.88496	-0.309017
1.91637	-0.338738
1.94779	-0.368125
1.9792	-0.397148
2.01062	-0.425779
2.04204	-0.45399
2.07345	-0.481754
2.10487	-0.509041
2.13628	-0.535827
2.1677	-0.562083
2.19911	-0.587785
2.23053	-0.612907
2.26195	-0.637424
2.29336	-0.661312
2.32478	-0.684547
2.35619	-0.707107
2.38761	-0.728969
2.41903	-0.750111
2.45044	-0.770513
2.48186	-0.790155
2.51327	-0.809017
2.54469	-0.827081
2.57611	-0.844328
2.60752	-0.860742
2.63894	-0.876307
2.67035	-0.891007
2.70177	-0.904827
2.73319	-0.917755
2.7646	-0.929776
2.79602	-0.940881
2.82743	-0.951057
2.85885	-0.960294
2.89027	-0.968583
2.92168	-0.975917
2.9531	-0.982287
2.98451	-0.987688
3.01593	-0.992115
3.04734	-0.995562
3.07876	-0.998027
3.11018	-0.999507
3.14159	-1
3.17301	-0.999507
3.20442	-0.998027
3.23584	-0.995562
3.26726	-0.992115
3.29867	-0.987688
3.33009	-0.982287
3.3615	-0.975917
3.39292	-0.968583
3.42434	-0.960294
3.45575	-0.951057
3.48717	-0.940881
3.51858	-0.929776
3.55	-0.917755
3.58142	-0.904827
3.61283	-0.891007
3.64425	-0.876307
3.67566	-0.860742
3.70708	-0.844328
3.7385	-0.827081
3.76991	-0.809017
3.80133	-0.790155
3.83274	-0.770513
3.86416	-0.750111
3.89557	-0.728969
3.92699	-0.707107
3.95841	-0.684547
3.98982	-0.661312
4.02124	-0.637424
4.05265	-0.612907
4.08407	-0.587785
4.11549	-0.562083
4.1469	-0.535827
4.17832	-0.509041
4.20973	-0.481754
4.24115	-0.45399
4.27257	-0.425779
4.30398	-0.397148
4.3354	-0.368125
4.36681	-0.338738
4.39823	-0.309017
4.42965	-0.278991
4.46106	-0.24869
4.49248	-0.218143
4.52389	-0.187381
4.55531	-0.156434
4.58673	-0.125333
4.61814	-0.0941083
4.64956	-0.0627905
4.68097	-0.0314108
4.71239	-1.83697e-16
4.7438	0.0314108
4.77522	0.0627905
4.80664	0.0941083
4.83805	0.125333
4.86947	0.156434
4.90088	0.187381
4.9323	0.218143
4.96372	0.24869
4.99513	0.278991
5.02655	0.309017
5.05796	0.338738
5.08938	0.368125
5.1208	0.397148
5.15221	0.425779
5.18363	0.45399
5.21504	0.481754
5.24646	0.509041
5.27788	0.535827
5.30929	0.562083
5.34071	0.587785
5.37212	0.612907
5.40354	0.637424
5.43496	0.661312
5.46637	0.684547
5.49779	0.707107
5.5292	0.728969
5.56062	0.750111
5.59203	0.770513
5.62345	0.790155
5.65487	0.809017
5.68628	0.827081
5.7177	0.844328
5.74911	0.860742
5.78053	0.876307
5.81195	0.891007
5.84336	0.904827
5.87478	0.917755
5.90619	0.929776
5.93761	0.940881
5.96903	0.951057
6.00044	0.960294
6.03186	0.968583
6.06327	0.975917
6.09469	0.982287
6.12611	0.987688
6.15752	0.992115
6.18894	0.995562
6.22035	0.998027
6.25177	0.999507
6.28319	1
6.3146	0.999507
6.34602	0.998027
6.37743	0.995562
6.40885	0.992115
6.44026	0.987688
6.47168	0.982287
6.5031	0.975917
6.53451	0.968583
6.56593	0.960294
6.59734	0.951057
6.62876	0.940881
6.66018	0.929776
6.69159	0.917755
6.72301	0.904827
6.75442	0.891007
6.78584	0.876307
6.81726	0.860742
6.84867	0.844328
6.88009	0.827081
6.9115	0.809017
6.94292	0.790155
6.97434	0.770513
7.00575	0.750111
7.03717	0.728969
7.06858	0.707107
7.1	0.684547
7.13142	0.661312
7.16283	0.637424
7.19425	0.612907
7.22566	0.587785
7.25708	0.562083
7.28849	0.535827
7.31991	0.509041
7.35133	0.481754
7.38274	0.45399
7.41416	0.425779
7.44557	0.397148
7.47699	0.368125
7.50841	0.338738
7.53982	0.309017
7.57124	0.278991
7.60265	0.24869
7.63407	0.218143
7.66549	0.187381
7.6969	0.156434
7.72832	0.125333
7.75973	0.0941083
7.79115	0.0627905
7.82257	0.0314108
7.85398	-5.82017e-16
7.8854	-0.0314108
7.91681	-0.0627905
7.94823	-0.0941083
7.97965	-0.125333
8.01106	-0.156434
8.04248	-0.187381
8.07389	-0.218143
8.10531	-0.24869
8.13672	-0.278991
8.16814	-0.309017
8.19956	-0.338738
8.23097	-0.368125
8.26239	-0.397148
8.2938	-0.425779
8.32522	-0.45399
8.35664	-0.481754
8.38805	-0.509041
8.41947	-0.535827
8.45088	-0.562083
8.4823	-0.587785
8.51372	-0.612907
8.54513	-0.637424
8.57655	-0.661312
8.60796	-0.684547
8.63938	-0.707107
8.6708	-0.728969
8.70221	-0.750111
8.73363	-0.770513
8.76504	-0.790155
8.79646	-0.809017
8.82788	-0.827081
8.85929	-0.844328
8.89071	-0.860742
8.92212	-0.876307
8.95354	-0.891007
8.98495	-0.904827
9.01637	-0.917755
9.04779	-0.929776
9.0792	-0.940881
9.11062	-0.951057
9.14203	-0.960294
9.17345	-0.968583
9.20487	-0.975917
9.23628	-0.982287
9.2677	-0.987688
9.29911	-0.992115
9.33053	-0.995562
9.36195	-0.998027
9.39336	-0.999507
9.42478	-1
9.45619	-0.999507
9.48761	-0.998027
9.51903	-0.995562
9.55044	-0.992115
9.58186	-0.987688
9.61327	-0.982287
9.64469	-0.975917
9.67611	-0.968583
9.70752	-0.960294
9.73894	-0.951057
9.77035	-0.940881
9.80177	-0.929776
9.83319	-0.917755
9.8646	-0.904827
9.89602	-0.891007
9.92743	-0.876307
9.95885	-0.860742
9.99026	-0.844328
10.0217	-0.827081
10.0531	-0.809017
10.0845	-0.790155
10.1159	-0.770513
10.1473	-0.750111
10.1788	-0.728969
10.2102	-0.707107
10.2416	-0.684547
10.273	-0.661312
10.3044	-0.637424
10.3358	-0.612907
10.3673	-0.587785
10.3987	-0.562083
10.4301	-0.535827
10.4615	-0.509041
10.4929	-0.481754
10.5243	-0.45399
10.5558	-0.425779
10.5872	-0.397148
10.6186	-0.368125
10.65	-0.338738
10.6814	-0.309017
10.7128	-0.278991
10.7442	-0.24869
10.7757	-0.218143
10.8071	-0.187381
10.8385	-0.156434
10.8699	-0.125333
10.9013	-0.0941083
10.9327	-0.0627905
10.9642	-0.0314108
10.9956	1.34773e-15
11.027	0.0314108
11.0584	0.0627905
11.0898	0.0941083
11.1212	0.125333
11.1527	0.156434
11.1841	0.187381
11.2155	0.218143
11.2469	0.24869
11.2783	0.278991
11.3097	0.309017
11.3411	0.338738
11.3726	0.368125
11.404	0.397148
11.4354	0.425779
11.4668	0.45399
11.4982	0.481754
11.5296	0.509041
11.5611	0.535827
11.5925	0.562083
11.6239	0.587785
11.6553	0.612907
11.6867	0.637424
11.7181	0.661312
11.7496	0.684547
11.781	0.707107
11.8124	0.728969
11.8438	0.750111
11.8752	0.770513
11.9066	0.790155
11.9381	0.809017
