0	1
0.314159	0.951057
0.628319	0.809017
0.942478	0.587785
1.25664	0.309017
1.5708	6.12323e-17
1.88496	-0.309017
2.19911	-0.587785
2.51327	-0.809017
2.82743	-0.951057
3.14159	-1
3.45575	-0.951057
3.76991	-0.809017
4.08407	-0.587785
4.39823	-0.309017
4.71239	-1.83697e-16
5.02655	0.309017
5.34071	0.587785
5.65487	0.809017
5.96903	0.951057
6.28319	1
6.59734	0.951057
6.9115	0.809017
7.22566	0.587785
7.53982	0.309017
7.85398	3.06162e-16
8.16814	-0.309017
8.4823	-0.587785
8.79646	-0.809017
9.11062	-0.951057
9.42478	-1
9.73894	-0.951057
10.0531	-0.809017
10.3673	-0.587785
10.6814	-0.309017
10.9956	-4.28626e-16
11.3097	0.309017
11.6239	0.587785
11.9381	0.809017
12.2522	0.951057
12.5664	1
12.8805	0.951057
13.1947	0.809017
13.5088	0.587785
13.823	0.309017
14.1372	5.51091e-16
14.4513	-0.309017
14.7655	-0.587785
15.0796	-0.809017
15.3938	-0.951057
15.708	-1
16.0221	-0.951057
16.3363	-0.809017
16.6504	-0.587785
16.9646	-0.309017
17.2788	-2.44991e-15
17.5929	0.309017
17.9071	0.587785
18.2212	0.809017
18.5354	0.951057
18.8496	1
19.1637	0.951057
19.4779	0.809017
19.792	0.587785
20.1062	0.309017
20.4204	-9.80336e-16
20.7345	-0.309017
21.0487	-0.587785
21.3628	-0.809017
21.677	-0.951057
21.9911	-1
22.3053	-0.951057
22.6195	-0.809017
22.9336	-0.587785
23.2478	-0.309017
23.5619	-2.69484e-15
23.8761	0.309017
24.1903	0.587785
24.5044	0.809017
24.8186	0.951057
25.1327	1
25.4469	0.951057
25.7611	0.809017
26.0752	0.587785
26.3894	0.309017
26.7035	-7.35407e-16
27.0177	-0.309017
27.3319	-0.587785
27.646	-0.809017
27.9602	-0.951057
28.2743	-1
28.5885	-0.951057
28.9027	-0.809017
29.2168	-0.587785
29.531	-0.309017
29.8451	-2.93977e-15
30.1593	0.309017
30.4734	0.587785
30.7876	0.809017
31.1018	0.951057
31.4159	1
31.7301	0.951057
32.0442	0.809017
32.3584	0.587785
32.6726	0.309017
32.9867	-4.90478e-16
33.3009	-0.309017
33.615	-0.587785
33.9292	-0.809017
34.2434	-0.951057
34.5575	-1
34.8717	-0.951057
35.1858	-0.809017
35.5	-0.587785
35.8142	-0.309017
36.1283	-3.1847e-15
36.4425	0.309017
36.7566	0.587785
37.0708	0.809017
37.385	0.951057
37.6991	1
38.0133	0.951057
38.3274	0.809017
38.6416	0.587785
38.9557	0.309017
39.2699	-2.45548e-16
39.5841	-0.309017
39.8982	-0.587785
40.2124	-0.809017
40.5265	-0.951057
40.8407	-1
41.1549	-0.951057
41.469	-0.809017
41.7832	-0.587785
42.0973	-0.309017
42.4115	-3.42963e-15
42.7257	0.309017
43.0398	0.587785
43.354	0.809017
43.6681	0.951057
43.9823	1
44.2965	0.951057
44.6106	0.809017
44.9248	0.587785
45.2389	0.309017
45.5531	-6.18981e-19
45.8673	-0.309017
46.1814	-0.587785
46.4956	-0.809017
46.8097	-0.951057
47.1239	-1
47.438	-0.951057
47.7522	-0.809017
48.0664	-0.587785
48.3805	-0.309017
48.6947	-3.67456e-15
49.0088	0.309017
49.323	0.587785
49.6372	0.809017
49.9513	0.951057
50.2655	1
50.5796	0.951057
50.8938	0.809017
51.208	0.587785
51.5221	0.309017
51.8363	2.4431e-16
52.1504	-0.309017
52.4646	-0.587785
52.7788	-0.809017
53.0929	-0.951057
53.4071	-1
53.7212	-0.951057
54.0354	-0.809017
54.3496	-0.587785
54.6637	-0.309017
54.9779	-3.91949e-15
55.292	0.309017
55.6062	0.587785
55.9203	0.809017
56.2345	0.951057
56.5487	1
56.8628	0.951057
57.177	0.809017
57.4911	0.587785
57.8053	0.309017
58.1195	4.8924e-16
58.4336	-0.309017
58.7478	-0.587785
59.0619	-0.809017
59.3761	-0.951057
59.6903	-1
60.0044	-0.951057
60.3186	-0.809017
60.6327	-0.587785
60.9469	-0.309017
61.2611	-4.16442e-15
61.5752	0.309017
61.8894	0.587785
62.2035	0.809017
62.5177	0.951057
62.8319	1
