0	1
0.0314159	0.999013
0.0628319	0.99704
0.0942478	0.994084
0.125664	0.990149
0.15708	0.985239
0.188496	0.979361
0.219911	0.972522
0.251327	0.964728
0.282743	0.955989
0.314159	0.946314
0.345575	0.935713
0.376991	0.924199
0.408407	0.911783
0.439823	0.898478
0.471239	0.884299
0.502655	0.86926
0.534071	0.853377
0.565487	0.836667
0.596903	0.819147
0.628319	0.800835
0.659734	0.781749
0.69115	0.761911
0.722566	0.741339
0.753982	0.720054
0.785398	0.69808
0.816814	0.675437
0.84823	0.65215
0.879646	0.628241
0.911062	0.603735
0.942478	0.578657
0.973894	0.553032
1.00531	0.526886
1.03673	0.500245
1.06814	0.473136
1.09956	0.445587
1.13097	0.417624
1.16239	0.389276
1.19381	0.360572
1.22522	0.33154
1.25664	0.302209
1.28805	0.272608
1.31947	0.242767
1.35088	0.212716
1.3823	0.182484
1.41372	0.152102
1.44513	0.121599
1.47655	0.0910064
1.50796	0.060354
1.53938	0.0296722
1.5708	-0.00100866
1.60221	-0.0316583
1.63363	-0.0622464
1.66504	-0.0927429
1.69646	-0.123118
1.72788	-0.153341
1.75929	-0.183383
1.79071	-0.213214
1.82212	-0.242805
1.85354	-0.272127
1.88496	-0.301151
1.91637	-0.329849
1.94779	-0.358193
1.9792	-0.386155
2.01062	-0.413708
2.04204	-0.440826
2.07345	-0.467481
2.10487	-0.493647
2.13628	-0.519301
2.1677	-0.544416
2.19911	-0.568968
2.23053	-0.592934
2.26195	-0.616291
2.29336	-0.639016
2.32478	-0.661087
2.35619	-0.682483
2.38761	-0.703184
2.41903	-0.723169
2.45044	-0.742421
2.48186	-0.76092
2.51327	-0.778649
2.54469	-0.795592
2.57611	-0.811731
2.60752	-0.827053
2.63894	-0.841543
2.67035	-0.855187
2.70177	-0.867973
2.73319	-0.879888
2.7646	-0.890923
2.79602	-0.901066
2.82743	-0.91031
2.85885	-0.918645
2.89027	-0.926064
2.92168	-0.932561
2.9531	-0.93813
2.98451	-0.942767
3.01593	-0.946468
3.04734	-0.94923
3.07876	-0.951052
3.11018	-0.951932
3.14159	-0.951871
3.17301	-0.95087
3.20442	-0.94893
3.23584	-0.946055
3.26726	-0.942248
3.29867	-0.937513
